Station,Year,Month,Day,Rainfall,Mean_temp,Max_temp,Min_temp
East Coast Parkway,2017,6,15,0,29.3,30.6,28.1
East Coast Parkway,2017,6,16,0,29,30.6,27.2
East Coast Parkway,2017,6,17,0,29.2,31,27.6
East Coast Parkway,2017,6,18,7.8,27.8,29.6,24.7
East Coast Parkway,2017,6,19,0,28.5,30,25.8
East Coast Parkway,2017,6,20,0,29.1,30.6,26.9
East Coast Parkway,2017,6,21,9.6,28.8,30.5,25.2
East Coast Parkway,2017,6,22,0,29.3,30.8,27.6
East Coast Parkway,2017,6,23,22,27.7,29.6,22.8
East Coast Parkway,2017,6,24,0,28.6,30.2,26.5
East Coast Parkway,2017,6,25,4.2,28.1,29.1,24.9
East Coast Parkway,2017,6,26,0,28.5,30.2,26.5
East Coast Parkway,2017,6,27,2.4,26.8,29.2,24.6
East Coast Parkway,2017,6,28,0,28.1,30.2,25.9
East Coast Parkway,2017,6,29,0,28.5,30,27.7
East Coast Parkway,2017,6,30,0,28.8,30.2,27.5
East Coast Parkway,2017,7,1,1.6,29.6,30.9,28.1
East Coast Parkway,2017,7,2,18.8,28.8,30.1,25.9
East Coast Parkway,2017,7,3,0.2,27.6,29.1,25.5
East Coast Parkway,2017,7,4,0,28.4,30.1,26.6
East Coast Parkway,2017,7,5,43.6,27.9,29.7,24.3
East Coast Parkway,2017,7,6,0,28.4,29.9,26.5
East Coast Parkway,2017,7,7,2,28.9,30.4,25.7
East Coast Parkway,2017,7,8,0,28.5,29.1,26.8
East Coast Parkway,2017,7,9,0.2,27.9,28.5,25.6
East Coast Parkway,2017,7,10,0,NA,NA,NA
East Coast Parkway,2017,7,11,6.8,28.1,29.1,25.5
East Coast Parkway,2017,7,12,3.2,27,28.5,24.5
East Coast Parkway,2017,7,13,0.6,27.8,29,25.8
East Coast Parkway,2017,7,14,2.8,27,28.4,25
East Coast Parkway,2017,7,15,0,27.9,29.6,25.6
East Coast Parkway,2017,7,16,0.2,28.7,29.8,27.8
East Coast Parkway,2017,7,17,0,28.9,30.5,27.6
East Coast Parkway,2017,7,18,0,28.9,30,27.8
East Coast Parkway,2017,7,19,0,28.7,30,27.7
East Coast Parkway,2017,7,20,0,29,30.5,28
East Coast Parkway,2017,7,21,0,29.3,30.9,28.3
East Coast Parkway,2017,7,22,0,29.5,31.1,28.5
East Coast Parkway,2017,7,23,0,29.2,30.7,28.3
East Coast Parkway,2017,7,24,0,29.4,30.7,28.2
East Coast Parkway,2017,7,25,0,29.3,31,28.2
East Coast Parkway,2017,7,26,6,29,29.9,24.9
East Coast Parkway,2017,7,27,0,29.3,30.7,28.3
East Coast Parkway,2017,7,28,0,29.6,31.1,28.4
East Coast Parkway,2017,7,29,0,29.5,30.7,28.4
East Coast Parkway,2017,7,30,0,29.3,30.4,28.6
East Coast Parkway,2017,7,31,0,29.3,30.9,28.1
East Coast Parkway,2017,8,1,2.8,29.2,30.6,26.8
East Coast Parkway,2017,8,2,0,29.5,30.5,28.5
East Coast Parkway,2017,8,3,0,29.3,30.6,28.3
East Coast Parkway,2017,8,4,0,29.3,30.8,28
East Coast Parkway,2017,8,5,0,29.4,31.2,28.3
East Coast Parkway,2017,8,6,0,29.1,30.5,28.2
East Coast Parkway,2017,8,7,0.2,28.9,30,28.1
East Coast Parkway,2017,8,8,1,28,29.1,26.1
East Coast Parkway,2017,8,9,1.4,27.7,29.3,25.7
East Coast Parkway,2017,8,10,0,28.4,30,26.8
East Coast Parkway,2017,8,11,1.6,28,29.2,26.3
East Coast Parkway,2017,8,12,1,27.3,28.4,25.2
East Coast Parkway,2017,8,13,2.6,27.5,28.3,25.1
East Coast Parkway,2017,8,14,0,28.5,30,26.9
East Coast Parkway,2017,8,15,0.2,27.9,29.6,25.6
East Coast Parkway,2017,8,16,0,28.4,29.8,27.1
East Coast Parkway,2017,8,17,23,27.7,30,24.7
East Coast Parkway,2017,8,18,30.4,28,29.7,25.2
East Coast Parkway,2017,8,19,15,28.5,30.4,24.2
East Coast Parkway,2017,8,20,0.2,29,30.4,28.1
East Coast Parkway,2017,8,21,0,29,30,28.2
East Coast Parkway,2017,8,22,0,27.9,29,26.1
East Coast Parkway,2017,8,23,0,29.2,30.5,27.9
East Coast Parkway,2017,8,24,0,28.9,29.9,27.6
East Coast Parkway,2017,8,25,1,28.3,29.9,26.4
East Coast Parkway,2017,8,26,0,28.7,29.8,27.6
East Coast Parkway,2017,8,27,0,28,29.2,26
East Coast Parkway,2017,8,28,0.6,28.4,29.3,26.2
East Coast Parkway,2017,8,29,1,27.4,28.8,25.6
East Coast Parkway,2017,8,30,0.8,28.1,30.1,26.7
East Coast Parkway,2017,8,31,0.2,28.7,30.3,27.4
East Coast Parkway,2017,9,1,0.4,28.9,30.2,27.1
East Coast Parkway,2017,9,2,0,29,30.1,27.9
East Coast Parkway,2017,9,3,0,29.1,30.4,28.3
East Coast Parkway,2017,9,4,3.2,28.9,30.4,26.6
East Coast Parkway,2017,9,5,9,28.6,30.6,24.6
East Coast Parkway,2017,9,6,29,27.5,28.7,24.8
East Coast Parkway,2017,9,7,0,28.4,29.6,27.3
East Coast Parkway,2017,9,8,0,28.2,29.6,26.6
East Coast Parkway,2017,9,9,7.8,28.4,30.6,24.8
East Coast Parkway,2017,9,10,1.4,28.6,30.3,25.4
East Coast Parkway,2017,9,11,4.6,27.4,29.1,24.6
East Coast Parkway,2017,9,12,0,28.8,30.7,26.8
East Coast Parkway,2017,9,13,0,29.3,31,27.4
East Coast Parkway,2017,9,14,0,29,30.3,27.4
East Coast Parkway,2017,9,15,0,28.6,29.4,26.5
East Coast Parkway,2017,9,16,26.2,27.8,29.4,22.6
East Coast Parkway,2017,9,17,0,28.8,31.1,26.8
East Coast Parkway,2017,9,18,25,27.6,29.5,24.2
East Coast Parkway,2017,9,19,2.6,27.1,29,25.9
East Coast Parkway,2017,9,20,2.2,27.6,29,24.9
East Coast Parkway,2017,9,21,2.2,27.4,29.5,24.6
East Coast Parkway,2017,9,22,0,29.3,30.3,28.2
East Coast Parkway,2017,9,23,10.6,29.1,30.3,24.5
East Coast Parkway,2017,9,24,2.8,28.4,30.2,24.3
East Coast Parkway,2017,9,25,0,29.4,31.3,28.7
East Coast Parkway,2017,9,26,2.2,28.2,30.2,25.7
East Coast Parkway,2017,9,27,4,28.1,30.1,26.4
East Coast Parkway,2017,9,28,0,28.7,29.5,27.9
East Coast Parkway,2017,9,29,5.8,28,29.8,24.7
East Coast Parkway,2017,9,30,3.8,28.2,29.1,26.1
East Coast Parkway,2017,10,1,1.2,27.8,29.4,26.7
East Coast Parkway,2017,10,2,0,28.2,30.3,26.2
East Coast Parkway,2017,10,3,2.4,28,29.4,26.1
East Coast Parkway,2017,10,4,1,26.8,28.4,25.4
East Coast Parkway,2017,10,5,0,27.9,29.7,26.2
East Coast Parkway,2017,10,6,0,28.9,30.1,26.9
East Coast Parkway,2017,10,7,22.2,28,30.3,24.2
East Coast Parkway,2017,10,8,2.2,27.8,29.2,26.5
East Coast Parkway,2017,10,9,0,28.4,30.4,26.6
East Coast Parkway,2017,10,10,11.2,27.9,29.5,25
East Coast Parkway,2017,10,11,6.8,28,30.4,24.2
East Coast Parkway,2017,10,12,16.8,27.7,28.9,24.2
East Coast Parkway,2017,10,13,0.4,27.6,29.8,24.6
East Coast Parkway,2017,10,14,0,29.3,30.7,28
East Coast Parkway,2017,10,15,0,29.4,30.8,27.5
East Coast Parkway,2017,10,16,0,28.7,30.1,27.2
East Coast Parkway,2017,10,17,0,29.7,31.3,28.6
East Coast Parkway,2017,10,18,0,29.6,32.2,27.6
East Coast Parkway,2017,10,19,0,29.6,31.5,28.1
East Coast Parkway,2017,10,20,0,29.6,31.2,27.7
East Coast Parkway,2017,10,21,0.8,29.4,30.8,28.1
East Coast Parkway,2017,10,22,0,28.6,29.6,27
East Coast Parkway,2017,10,23,8.6,28.7,30.2,24.6
East Coast Parkway,2017,10,24,3.2,28.2,29.8,26.9
East Coast Parkway,2017,10,25,0,28.3,30.6,26.8
East Coast Parkway,2017,10,26,0.6,28.2,31,27.3
East Coast Parkway,2017,10,27,5,27.7,29.7,25.5
East Coast Parkway,2017,10,28,0,28.5,31.8,26.3
East Coast Parkway,2017,10,29,0,27.4,29.9,25.6
East Coast Parkway,2017,10,30,0,27.6,28.9,26
East Coast Parkway,2017,10,31,0.6,26.9,28.2,24.5
East Coast Parkway,2017,11,1,0,27.8,29.8,25.9
East Coast Parkway,2017,11,2,0,28.2,29.9,26.8
East Coast Parkway,2017,11,3,4.4,28.1,30.1,24.9
East Coast Parkway,2017,11,4,3.2,27.8,30.1,25.7
East Coast Parkway,2017,11,5,0.6,28.5,30.8,26
East Coast Parkway,2017,11,6,56.8,27.3,30.2,23.7
East Coast Parkway,2017,11,7,0.8,27.6,28.8,26.4
East Coast Parkway,2017,11,8,0.2,27.9,30.9,25.5
East Coast Parkway,2017,11,9,68.4,27.2,30.9,23.9
East Coast Parkway,2017,11,10,6.8,26.7,29.5,24.6
East Coast Parkway,2017,11,11,2.6,26.7,29.3,25.6
East Coast Parkway,2017,11,12,15.2,27.9,30.5,24.8
East Coast Parkway,2017,11,13,4.4,28.2,30.2,25.6
East Coast Parkway,2017,11,14,130.6,26.3,28.5,23.5
East Coast Parkway,2017,11,15,0,27.9,30.4,25.6
East Coast Parkway,2017,11,16,0,28.8,30.7,26.7
East Coast Parkway,2017,11,17,13.6,27.5,28.6,24.4
East Coast Parkway,2017,11,18,0,28.4,31.2,26.8
East Coast Parkway,2017,11,19,0,28.4,30.1,26.9
East Coast Parkway,2017,11,20,28.4,27.6,30.7,24.3
East Coast Parkway,2017,11,21,17,26.6,27.8,23.1
East Coast Parkway,2017,11,22,0,28.3,31.5,25.7
East Coast Parkway,2017,11,23,8.2,27.4,29.5,24.9
East Coast Parkway,2017,11,24,0.6,27.2,30,25.8
East Coast Parkway,2017,11,25,0,28.3,31.9,25.8
East Coast Parkway,2017,11,26,0,27.8,30.4,27
East Coast Parkway,2017,11,27,2.8,26.7,27.8,25.5
East Coast Parkway,2017,11,28,0.4,27.9,31,26
East Coast Parkway,2017,11,29,7.2,27.8,30.9,25.8
East Coast Parkway,2017,11,30,0,28.8,31.7,26.7
East Coast Parkway,2017,12,1,0,28.5,32.2,26.6
East Coast Parkway,2017,12,2,0,28.8,32.2,26.4
East Coast Parkway,2017,12,3,0.4,28.8,30.4,27.2
East Coast Parkway,2017,12,4,0.6,28.1,30.8,26.7
East Coast Parkway,2017,12,5,0.2,28.5,31.2,26.9
East Coast Parkway,2017,12,6,0,28.4,30.1,26.5
East Coast Parkway,2017,12,7,8.4,27.7,31.1,25.2
East Coast Parkway,2017,12,8,0,27.9,30,26.5
East Coast Parkway,2017,12,9,0.2,26.9,28.1,25.4
East Coast Parkway,2017,12,10,31.8,28,31.8,25.8
East Coast Parkway,2017,12,11,7.2,27.7,30.9,26.3
East Coast Parkway,2017,12,12,32,26.7,30.7,24.6
East Coast Parkway,2017,12,13,64.4,26.9,31.4,24.1
East Coast Parkway,2017,12,14,2.4,27.6,31.8,25.4
East Coast Parkway,2017,12,15,37.2,27.5,31.2,23.6
East Coast Parkway,2017,12,16,0,28.1,31,26
East Coast Parkway,2017,12,17,0,28.2,31.7,26.2
East Coast Parkway,2017,12,18,0.4,28,30.2,26.2
East Coast Parkway,2017,12,19,1.4,27,30.2,25.3
East Coast Parkway,2017,12,20,0.2,27.5,30.2,25.8
East Coast Parkway,2017,12,21,0,28.1,30.9,26.2
East Coast Parkway,2017,12,22,49.8,27.8,31.9,24.3
East Coast Parkway,2017,12,23,3.4,27.9,31.1,24.9
East Coast Parkway,2017,12,24,0,27.2,28.6,26.5
East Coast Parkway,2017,12,25,26.8,27.2,30.5,24.3
East Coast Parkway,2017,12,26,4.6,27.1,30.5,24.5
East Coast Parkway,2017,12,27,21.2,26.7,30.6,24.6
East Coast Parkway,2017,12,28,9.2,27.6,31.1,25.3
East Coast Parkway,2017,12,29,0,28.2,30.5,26.4
East Coast Parkway,2017,12,30,8.4,27.4,29.5,25.9
East Coast Parkway,2017,12,31,42,25.8,26.8,24.2
East Coast Parkway,2018,1,1,15.8,25.5,27.1,24.2
East Coast Parkway,2018,1,2,0.2,26.4,27.8,25.1
East Coast Parkway,2018,1,3,20,26.9,30.4,25.2
East Coast Parkway,2018,1,4,0.2,26.8,28.3,25.8
East Coast Parkway,2018,1,5,1.2,26.6,28.3,24.8
East Coast Parkway,2018,1,6,0,27.2,29.2,25.3
East Coast Parkway,2018,1,7,0,27.2,29.1,26.1
East Coast Parkway,2018,1,8,34,27.2,29.9,24.2
East Coast Parkway,2018,1,9,2.6,27.5,31.1,25.6
East Coast Parkway,2018,1,10,23,25.5,27.4,23.6
East Coast Parkway,2018,1,11,9.2,24.3,26.1,22.6
East Coast Parkway,2018,1,12,6.6,23.5,24.5,22.6
East Coast Parkway,2018,1,13,30.2,23.4,24.3,22.8
East Coast Parkway,2018,1,14,5.6,24,25.6,22.1
East Coast Parkway,2018,1,15,0.8,25.7,28.4,23.3
East Coast Parkway,2018,1,16,0,26.7,29.3,24.4
East Coast Parkway,2018,1,17,0,27.5,30.9,25.5
East Coast Parkway,2018,1,18,0,27.5,30.4,25.3
East Coast Parkway,2018,1,19,0.2,27.4,31.3,25.4
East Coast Parkway,2018,1,20,3.6,26.8,28.8,25.4
East Coast Parkway,2018,1,21,0,27.2,30,25.6
East Coast Parkway,2018,1,22,0,27.7,32.1,25.9
East Coast Parkway,2018,1,23,12.6,27,30.1,25.2
East Coast Parkway,2018,1,24,1.4,27,30.4,25
East Coast Parkway,2018,1,25,0.2,27.2,30.5,25.3
East Coast Parkway,2018,1,26,7.6,26.9,29.8,25.2
East Coast Parkway,2018,1,27,0.8,27.6,32.1,25.8
East Coast Parkway,2018,1,28,27.2,27,31.4,24
East Coast Parkway,2018,1,29,0,27.7,32.4,25.5
East Coast Parkway,2018,1,30,2,27.6,31.8,24.3
East Coast Parkway,2018,1,31,36,27.4,32,23.3
East Coast Parkway,2018,2,1,0,28.4,31.7,26.6
East Coast Parkway,2018,2,2,6.4,26.1,27.3,24.5
East Coast Parkway,2018,2,3,0,27.5,29.9,25.7
East Coast Parkway,2018,2,4,2.2,27.2,29.2,25.9
East Coast Parkway,2018,2,5,0,27.3,29.7,25.9
East Coast Parkway,2018,2,6,0,26.9,29.6,25.1
East Coast Parkway,2018,2,7,0,26.4,28.3,25.3
East Coast Parkway,2018,2,8,0,26.7,29.5,25
East Coast Parkway,2018,2,9,0,26.7,29.5,24.6
East Coast Parkway,2018,2,10,0,26.6,29.7,24.3
East Coast Parkway,2018,2,11,0,27.2,30.5,25.1
East Coast Parkway,2018,2,12,0,27.4,30.4,25.5
East Coast Parkway,2018,2,13,0,27.4,30.9,25.3
East Coast Parkway,2018,2,14,0.6,27.1,30,25.1
East Coast Parkway,2018,2,15,0.4,27.6,31.2,25.6
East Coast Parkway,2018,2,16,0,27.2,29.6,25.6
East Coast Parkway,2018,2,17,0,27.4,30.2,25.6
East Coast Parkway,2018,2,18,0,27.8,31.5,25.7
East Coast Parkway,2018,2,19,0,27.7,31.4,25.5
East Coast Parkway,2018,2,20,0,28,31.4,25.9
East Coast Parkway,2018,2,21,0,28.2,31.2,26.1
East Coast Parkway,2018,2,22,0,28.3,32.2,26.2
East Coast Parkway,2018,2,23,1.8,28,31.7,26.3
East Coast Parkway,2018,2,24,0,26.7,28.3,25.4
East Coast Parkway,2018,2,25,0,27.6,30.1,25.8
East Coast Parkway,2018,2,26,0,27.8,30.1,26.4
East Coast Parkway,2018,2,27,0,27.8,30.6,25.9
East Coast Parkway,2018,2,28,0.2,28.4,32.1,26.4
East Coast Parkway,2018,3,1,0,28.4,31.3,26.3
East Coast Parkway,2018,3,2,0,27.9,30.5,26.5
East Coast Parkway,2018,3,3,0,28.5,31.6,26.5
East Coast Parkway,2018,3,4,0,28.2,30.5,26.5
East Coast Parkway,2018,3,5,0,28.8,32.2,26.9
East Coast Parkway,2018,3,6,0,28.2,30.4,26.5
East Coast Parkway,2018,3,7,2.4,27.1,28.6,25.1
East Coast Parkway,2018,3,8,0.4,27.2,29.2,25.9
East Coast Parkway,2018,3,9,0.2,28.6,31.4,25.9
East Coast Parkway,2018,3,10,7.6,27.9,29.8,24.9
East Coast Parkway,2018,3,11,0,28.3,30.5,26.6
East Coast Parkway,2018,3,12,0,28.3,30.9,26.6
East Coast Parkway,2018,3,13,0,28.5,31.7,26.6
East Coast Parkway,2018,3,14,0,28.7,32.2,26.4
East Coast Parkway,2018,3,15,0,28.3,30,26.5
East Coast Parkway,2018,3,16,2.2,28.5,31.8,26.9
East Coast Parkway,2018,3,17,0,28.6,32.2,26.6
East Coast Parkway,2018,3,18,0,28.9,32.1,27
East Coast Parkway,2018,3,19,0,28.9,32.4,26.7
East Coast Parkway,2018,3,20,0,28.4,30.4,26.9
East Coast Parkway,2018,3,21,0,28.3,30,27.2
East Coast Parkway,2018,3,22,0,29.1,32.3,26.8
East Coast Parkway,2018,3,23,0,28.8,31.5,26.9
East Coast Parkway,2018,3,24,0,28.6,31.4,26.5
East Coast Parkway,2018,3,25,1.4,27.6,29.7,25.6
East Coast Parkway,2018,3,26,0,28.8,31.7,27
East Coast Parkway,2018,3,27,7.4,26.1,28.3,24.6
East Coast Parkway,2018,3,28,0.8,27.1,29.6,25.4
East Coast Parkway,2018,3,29,0,27.2,29.1,26.1
East Coast Parkway,2018,3,30,0.6,27.6,30.5,25.3
East Coast Parkway,2018,3,31,0,28.3,31.4,26.4
East Coast Parkway,2018,4,1,1.6,28.3,31.6,25.5
East Coast Parkway,2018,4,2,0,28.9,32.2,26.8
East Coast Parkway,2018,4,3,0,28.9,32.1,27
East Coast Parkway,2018,4,4,0,28.3,30.9,26.9
East Coast Parkway,2018,4,5,0,28.6,31.1,26.7
East Coast Parkway,2018,4,6,0,28.6,31.4,26.9
East Coast Parkway,2018,4,7,5.4,28.4,31.6,27
East Coast Parkway,2018,4,8,0,29.1,31.7,27.4
East Coast Parkway,2018,4,9,0,29.3,31.9,27.5
East Coast Parkway,2018,4,10,0,28.5,30,27
East Coast Parkway,2018,4,11,0,29,30.9,27.5
East Coast Parkway,2018,4,12,0.8,29.6,32.6,27.6
East Coast Parkway,2018,4,13,0,29.6,32.1,27.8
East Coast Parkway,2018,4,14,1.2,28.2,30.2,26.3
East Coast Parkway,2018,4,15,24.6,27.6,30.9,24.6
East Coast Parkway,2018,4,16,0.6,27.2,28.3,26.4
East Coast Parkway,2018,4,17,0,29.1,32.2,26.7
East Coast Parkway,2018,4,18,0,29.2,32.1,27.3
East Coast Parkway,2018,4,19,0,28.6,31.6,27.4
East Coast Parkway,2018,4,20,0,28.5,31.8,27.1
East Coast Parkway,2018,4,21,0.2,28.2,31,26.8
East Coast Parkway,2018,4,22,0,28.7,30.8,27.2
East Coast Parkway,2018,4,23,5.8,28.1,30.8,25.6
East Coast Parkway,2018,4,24,0.4,28.7,31.3,26.6
East Coast Parkway,2018,4,25,0,30.1,33.5,27.5
East Coast Parkway,2018,4,26,0.4,28.9,30.5,26.5
East Coast Parkway,2018,4,27,15.2,27.2,29.2,24.5
East Coast Parkway,2018,4,28,0,28.3,30.4,25.9
East Coast Parkway,2018,4,29,0,29.9,31.7,28.4
East Coast Parkway,2018,4,30,12,29.1,30.8,25.4
East Coast Parkway,2018,5,1,0,28,29.7,27
East Coast Parkway,2018,5,2,0.4,28.5,30.9,26.6
East Coast Parkway,2018,5,3,19.8,28.5,30.6,23.9
East Coast Parkway,2018,5,4,0,29.3,31.1,26.8
East Coast Parkway,2018,5,5,0.8,29.2,30.6,26.6
East Coast Parkway,2018,5,6,0,29.9,31.6,29.1
East Coast Parkway,2018,5,7,0,29.7,31.6,27.8
East Coast Parkway,2018,5,8,0,30.1,32.3,29.1
East Coast Parkway,2018,5,9,0,30,31.4,29.4
East Coast Parkway,2018,5,10,0,29.5,30.3,27.9
East Coast Parkway,2018,5,11,0,29.8,30.9,28.4
East Coast Parkway,2018,5,12,0,29.7,30.8,28.5
East Coast Parkway,2018,5,13,0.8,29.3,31.3,27.8
East Coast Parkway,2018,5,14,2,28.8,30.3,26.1
East Coast Parkway,2018,5,15,0.6,29.3,30.7,28.3
East Coast Parkway,2018,5,16,0,28.6,30,27.6
East Coast Parkway,2018,5,17,0,29.5,30.5,27.8
East Coast Parkway,2018,5,18,5.8,28.5,30.8,25.4
East Coast Parkway,2018,5,19,0.2,28.4,30,27.1
East Coast Parkway,2018,5,20,2,27.9,29.6,26
East Coast Parkway,2018,5,21,0,29,30.3,26.8
East Coast Parkway,2018,5,22,3.6,29,31.1,25.6
East Coast Parkway,2018,5,23,10.6,27.8,29.6,24.9
East Coast Parkway,2018,5,24,0.2,28.5,31.3,24.7
East Coast Parkway,2018,5,25,0,29.3,31.4,27.4
East Coast Parkway,2018,5,26,7.4,28.5,31.1,26.6
East Coast Parkway,2018,5,27,1.8,28.2,29.7,26.6
East Coast Parkway,2018,5,28,3.6,28,29,26
East Coast Parkway,2018,5,29,0.6,28.7,31.1,27
East Coast Parkway,2018,5,30,0.2,28.3,29.7,26.9
East Coast Parkway,2018,5,31,6,27.9,30.1,24.7
East Coast Parkway,2018,6,1,16.4,28.1,30.1,24.5
East Coast Parkway,2018,6,2,5.8,27.7,29.7,24.1
East Coast Parkway,2018,6,3,0,29.1,31.8,26.8
East Coast Parkway,2018,6,4,0.6,29.6,31.2,26
East Coast Parkway,2018,6,5,0,NA,31.7,28.3
East Coast Parkway,2018,6,6,0,30.2,31.6,29.2
East Coast Parkway,2018,6,7,0,30.3,32,29.3
East Coast Parkway,2018,6,8,1.4,29.2,30.3,25.2
East Coast Parkway,2018,6,9,0,29.7,30.8,28.9
East Coast Parkway,2018,6,10,0,30.1,30.9,29.2
East Coast Parkway,2018,6,11,0,30.1,31.5,29.4
East Coast Parkway,2018,6,12,0,30,31.1,29.1
East Coast Parkway,2018,6,13,0.8,28.9,30.1,26.3
East Coast Parkway,2018,6,14,0.2,29.4,30.2,28.8
East Coast Parkway,2018,6,15,11.6,27.8,29.6,24.1
East Coast Parkway,2018,6,16,0,29.5,31.1,27.2
East Coast Parkway,2018,6,17,1.8,29.7,30.9,26.9
East Coast Parkway,2018,6,18,9.8,28.8,30,24.2
East Coast Parkway,2018,6,19,4.4,28.3,29.7,24.2
East Coast Parkway,2018,6,20,7,27.9,29.7,24.2
East Coast Parkway,2018,6,21,0,28.4,30,26.9
East Coast Parkway,2018,6,22,0,28.6,30.2,26.6
East Coast Parkway,2018,6,23,0,28.1,29.7,26.3
East Coast Parkway,2018,6,24,0,27.3,28.5,25.8
East Coast Parkway,2018,6,25,16,27.2,28.4,23.7
East Coast Parkway,2018,6,26,0.2,27.7,28.6,24.6
East Coast Parkway,2018,6,27,2.6,26.8,28.5,25.2
East Coast Parkway,2018,6,28,0,28.2,29.6,27
East Coast Parkway,2018,6,29,1.8,27.2,28.3,25.4
East Coast Parkway,2018,6,30,0,28.3,29.1,27.3
East Coast Parkway,2018,7,1,0.2,27.6,28.6,26.4
East Coast Parkway,2018,7,2,0.6,27.7,28.7,26.2
East Coast Parkway,2018,7,3,15.2,27.6,28.8,22.6
East Coast Parkway,2018,7,4,0,28.3,30,25.1
East Coast Parkway,2018,7,5,0,28.8,30.4,27.7
East Coast Parkway,2018,7,6,0,28.9,30,27.9
East Coast Parkway,2018,7,7,8.4,28.3,29.4,26.6
East Coast Parkway,2018,7,8,0,28.6,29.9,27.1
East Coast Parkway,2018,7,9,0,28.5,29.6,27
East Coast Parkway,2018,7,10,1.6,27.3,28.9,24.3
East Coast Parkway,2018,7,11,0,28.4,29.7,27.2
East Coast Parkway,2018,7,12,0.2,28.9,30.4,28.2
East Coast Parkway,2018,7,13,0,28.9,30.1,27.9
East Coast Parkway,2018,7,14,0,29,29.9,28.2
East Coast Parkway,2018,7,15,12.4,27.4,28.9,23.2
East Coast Parkway,2018,7,16,0,28.7,30.1,27.7
East Coast Parkway,2018,7,17,0,29,30,27.9
East Coast Parkway,2018,7,18,0,29.1,30.3,28.2
East Coast Parkway,2018,7,19,15.2,28,29.7,23.6
East Coast Parkway,2018,7,20,15.6,28.5,30.3,24.8
East Coast Parkway,2018,7,21,0,28.5,29.5,26.6
East Coast Parkway,2018,7,22,0,29.2,30.4,28.4
East Coast Parkway,2018,7,23,0,29.4,31,28.5
East Coast Parkway,2018,7,24,0,29.3,30.6,27.6
East Coast Parkway,2018,7,25,0.4,27.9,29.3,25.8
East Coast Parkway,2018,7,26,0,28.5,30.9,26.4
East Coast Parkway,2018,7,27,0,29.3,31.2,28.2
East Coast Parkway,2018,7,28,0,29.5,31.6,28.3
East Coast Parkway,2018,7,29,0,29,30.5,28.3
East Coast Parkway,2018,7,30,5,27.4,28.9,24.4
East Coast Parkway,2018,7,31,0,27.8,29.5,26.9
East Coast Parkway,2018,8,1,2.2,26.8,27.6,25.1
East Coast Parkway,2018,8,2,0,28.1,29.6,26.7
East Coast Parkway,2018,8,3,0,28.7,30.3,27.3
East Coast Parkway,2018,8,4,39.8,28.3,29.3,24.8
East Coast Parkway,2018,8,5,0.6,28.6,29.6,27.7
East Coast Parkway,2018,8,6,0,28.7,29.6,27.9
East Coast Parkway,2018,8,7,0,28.4,29.5,25.9
East Coast Parkway,2018,8,8,5.6,27.4,28.7,22.9
East Coast Parkway,2018,8,9,0,28.6,29.9,27.7
East Coast Parkway,2018,8,10,0,29.1,30.6,28.1
East Coast Parkway,2018,8,11,0,28.8,30.6,28
East Coast Parkway,2018,8,12,0,29.1,30.7,27.8
East Coast Parkway,2018,8,13,0,29.3,31.2,28.3
East Coast Parkway,2018,8,14,0,29.5,31.1,28.6
East Coast Parkway,2018,8,15,0,29.4,30.7,28.6
East Coast Parkway,2018,8,16,0,29.3,31,28.2
East Coast Parkway,2018,8,17,8.2,28.4,29.5,25.1
East Coast Parkway,2018,8,18,0,28.9,30.5,26.7
East Coast Parkway,2018,8,19,13.4,29.2,30.2,25.7
East Coast Parkway,2018,8,20,0,29.2,31.4,26.5
East Coast Parkway,2018,8,21,0,29,30.6,28.1
East Coast Parkway,2018,8,22,19.2,27.9,29,24.7
East Coast Parkway,2018,8,23,0,28.4,29.9,27
East Coast Parkway,2018,8,24,20.8,27.9,29.3,23.8
East Coast Parkway,2018,8,25,0,27.5,29.2,25.4
East Coast Parkway,2018,8,26,0,28.9,30.8,27.4
East Coast Parkway,2018,8,27,0,29.3,30.8,28.2
East Coast Parkway,2018,8,28,1.2,28.5,29.7,25.4
East Coast Parkway,2018,8,29,0,28.4,29.7,27.1
East Coast Parkway,2018,8,30,21,28.2,31.5,25.4
East Coast Parkway,2018,8,31,0,28.1,29.7,26.2
East Coast Parkway,2018,9,1,0,28.2,30.1,25.7
East Coast Parkway,2018,9,2,0,27.6,29,26.1
East Coast Parkway,2018,9,3,0.8,28.1,29.3,25
East Coast Parkway,2018,9,4,10.2,26.6,27.9,23.8
East Coast Parkway,2018,9,5,0,27.6,29,25.5
East Coast Parkway,2018,9,6,0,28.5,30.1,27.4
East Coast Parkway,2018,9,7,47,27.4,28.6,23.6
East Coast Parkway,2018,9,8,33.6,26.9,28.2,23.1
East Coast Parkway,2018,9,9,0.6,27.9,28.9,25.7
East Coast Parkway,2018,9,10,2.6,27.6,28.7,26.3
East Coast Parkway,2018,9,11,1.6,26.8,28,25.1
East Coast Parkway,2018,9,12,0,27.8,29.5,25.9
East Coast Parkway,2018,9,13,0,29.1,30.7,27.6
East Coast Parkway,2018,9,14,0,29.2,30.5,27.8
East Coast Parkway,2018,9,15,0,29.1,30.2,28.3
East Coast Parkway,2018,9,16,0,29,30,28.1
East Coast Parkway,2018,9,17,0,29,30.2,28.2
